"question","answer","answer_index","hops","thinking","cypher_query"
"Ai là nhân vật đã phát triển một công trình đáng chú ý, sáng lập một tổ chức và tham gia vào một sự kiện?
A. Marie Curie
B. Albert Schweitzer
C. Niels Bohr
D. Linus Pauling","B","1","4","The question has been rephrased to ask for a single person who matches the criteria of developing a notable work, founding an organization, and participating in an event. The correct answer is a person's name ('Albert Schweitzer'). The distractors are also names of notable individuals (Nobel laureates) and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Người đã tham gia sự kiện 'World War II' và đồng thời sáng lập một tổ chức là ai?
A. Nelson Mandela
B. John Hume
C. Martin Luther King Jr.
D. Mikhail Gorbachev","B","1","3","The rephrased question asks about a person who participated in 'World War II' and founded an organization. The correct answer 'John Hume' is a person's name, matching the expected return type (p.name) from the Cypher query and the provided correct answer. The distractors are also person names and are not from the forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người đã sáng lập một tổ chức đồng thời tham gia một sự kiện là ai?
A. Nelson Mandela
B. Denis Mukwege
C. Malala Yousafzai
D. Mother Teresa","B","1","3","The rephrased question asks about a Person who founded an organization and participated in an event. The correct answer 'Denis Mukwege' is a person's name. The distractors are also names of people, consistent with the answer type, and none of them are present in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là người đã tham gia vào sự kiện 'World War II' và có những đóng góp vào các công trình nghiên cứu nổi bật?
A. Erwin Neher
B. Marie Curie
C. Max Planck
D. Linus Pauling","A","0","2","The original question asks to list people who participated in 'World War II' and their notable works. The Cypher query returns `p.name` (person's name) and `nw.name` (notable work's name). The provided correct answer is 'Erwin Neher', which is a person's name. Therefore, the rephrased question asks about a person who participated in 'World War II' and contributed to notable research works. The correct answer 'Erwin Neher' is a person's name. The distractors (Marie Curie, Max Planck, Linus Pauling) are also names of notable scientists/Nobel laureates and are NOT present in the provided database results (banned list).","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia sự kiện Thế chiến II và đồng thời phát triển các công trình khoa học đáng chú ý?
A. Marie Curie
B. Werner Heisenberg
C. Albert Fert
D. Linus Pauling","C","2","2","The original question asked about 'people who participated in WWII and developed scientific work'. The Cypher query returns `p.name` (person's name) and `nw.name` (notable work name), and the correct answer is 'Albert Fert' (a person). Therefore, the rephrased question asks for a single person who fits these criteria. All options must be names of people. The distractors (Marie Curie, Werner Heisenberg, Linus Pauling) are all well-known scientists/Nobel laureates and are confirmed not to be in the provided 'CẤM dùng làm đáp án nhiễu' list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã tham gia vào một sự kiện và phát triển công trình khoa học đáng chú ý là ai?
A. Niels Bohr
B. Marie Curie
C. William Alfred Fowler
D. Albert Einstein","C","2","2","The question is rephrased to ask for a specific person ('người là ai?'), which matches the 'p.name' return type from the Cypher query. The correct answer 'William Alfred Fowler' is a person's name. The distractors (Niels Bohr, Marie Curie, Albert Einstein) are also famous scientists' names, are of the same type as the correct answer, and are confirmed not to be in the list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia sự kiện ""Open Source Conference"" và được biết đến với các công trình phát triển của mình?
A. Marie Curie
B. Albert Einstein
C. Liu Xiaobo
D. Nelson Mandela","C","2","2","The rephrased question asks about a person (p.name) who participated in the 'Open Source Conference' event and is known for their developed works. The correct answer is Liu Xiaobo. The distractors are other famous Nobel laureates (Marie Curie, Albert Einstein, Nelson Mandela) which are of the same type (person's name) and are explicitly not found in the provided list of prohibited database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã thành lập một tổ chức?
A. Marie Curie
B. Linus Pauling
C. Charles Louis Alphonse Laveran
D. Nelson Mandela","C","2","3","The original question 'Những người nào đã thành lập các tổ chức nào?' asks about people who founded organizations. The Cypher query `MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name` also focuses on `p.name` (person's name) who founded an organization. The correct answer 'Charles Louis Alphonse Laveran' is a person's name. The rephrased question 'Ai là người đã thành lập một tổ chức?' maintains the original meaning, is singular, and asks about a person. The distractors 'Marie Curie', 'Linus Pauling', and 'Nelson Mandela' are all famous individuals (Nobel laureates) and are not present in the provided list of forbidden database results. All options are proper names, therefore kept in English as per rules.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người nào đã tham gia sự kiện 'World War II' và phát triển một công trình khoa học quan trọng?
A. Marie Curie
B. Edward Victor Appleton
C. Albert Einstein
D. Niels Bohr","B","1","2","The question is rephrased to ask for a single person ('Người nào') who participated in 'World War II' and developed a notable scientific work, aligning with the original intent and the Cypher query returning `p.name` (person's name). The correct answer 'Edward Victor Appleton' is a person's name. The distractors (Marie Curie, Albert Einstein, Niels Bohr) are also names of famous scientists/Nobel laureates, are of the same data type as the correct answer, and are confirmed not to be in the list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Nhân vật nào đã phát triển một công trình đáng chú ý, đồng thời sáng lập một tổ chức và tham gia vào một sự kiện cụ thể?
A. Malala Yousafzai
B. Jody Williams
C. Rigoberta Menchú Tum
D. Muhammad Yunus","B","1","4","The rephrased question asks to identify a person who developed a notable work, founded an organization, and participated in an event. The correct answer 'Jody Williams' is a person's name, matching the `p.name` return type from the Cypher query. The distractors (Malala Yousafzai, Rigoberta Menchú Tum, Muhammad Yunus) are also names of notable individuals, often associated with activism and peace efforts (similar to Jody Williams), making them plausible but incorrect choices. None of the distractors are present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Ai là người đã sáng lập một tổ chức và cũng đã tham gia vào một sự kiện?
A. Nelson Mandela
B. Le Duc Tho
C. Mother Teresa
D. Martin Luther King Jr.","B","1","3","The rephrased question asks about a person (p.name) who founded an organization and participated in an event. The correct answer is 'Le Duc Tho' (a person's name). The distractors (Nelson Mandela, Mother Teresa, Martin Luther King Jr.) are also names of people, are plausible choices related to Nobel Peace Prize context, and are NOT present in the provided list of database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là nhân vật đã tham gia sự kiện 'Ngày hội Khoa học' và có công trình nổi bật?
A. Marie Curie
B. Albert Einstein
C. Óscar Arias Sánchez
D. Nelson Mandela","C","2","2","The reformulated question asks for a person (nhân vật) who participated in a specific event ('Ngày hội Khoa học') and developed a notable work. The correct answer provided is 'Óscar Arias Sánchez'. The distractors are other famous Nobel laureates, all of the same type (person's name) and confirmed not to be in the provided database result list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia sự kiện V-E Day và phát triển các công trình khoa học đáng chú ý?
A. Marie Curie
B. Albert Einstein
C. Gerhard Ertl
D. Niels Bohr","C","2","2","The rephrased question asks about a person who participated in the V-E Day event and developed notable scientific works. The correct answer is 'Gerhard Ertl' (a person's name). The distractors are other famous Nobel laureates (names of people) and are not present in the provided list of database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Nhà khoa học nào đã tham gia sự kiện Christmas và phát triển một công trình đáng chú ý?
A. Marie Curie
B. Albert Einstein
C. Otto Fritz Meyerhof
D. Linus Pauling","C","2","2","The question has been rephrased to ask about a person who participated in the Christmas event and developed a notable work. The correct answer is Otto Fritz Meyerhof (a person's name). Distractor options are other famous scientists/laureates and are not present in the provided database exclusion list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia sự kiện 'Thế chiến thứ nhất' và cũng là tác giả của công trình 'Nguyên lý tương đối'?
A. Marie Curie
B. Juan Ramón Jiménez
C. Albert Einstein
D. Mother Teresa","B","1","2","The rephrased question asks for a Person (tên người) who participated in 'Thế chiến thứ nhất' (Event) and developed 'Nguyên lý tương đối' (Notable_Work). The correct answer 'Juan Ramón Jiménez' is a person's name. The distractors (Marie Curie, Albert Einstein, Mother Teresa) are also names of notable people/Nobel laureates and are confirmed not to be in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người vừa tham gia một sự kiện, vừa sáng lập một tổ chức?
A. Malala Yousafzai
B. Nelson Mandela
C. Jody Williams
D. Martin Luther King Jr.","C","2","3","The rephrased question asks for a person who both participated in an event and founded an organization. The correct answer 'Jody Williams' is a person's name. The distractors are also person's names (Nobel laureates/peace activists) and are confirmed not to be in the database's forbidden list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là người đã tham gia sự kiện ""World War I"" và phát triển một công trình đáng chú ý?
A. Marie Curie
B. Frances Arnold
C. Max Planck
D. Niels Bohr","B","1","2","The question has been rephrased to ask for a single person who participated in 'World War I' and developed a notable work, consistent with the Cypher query returning a person's name (p.name). The correct answer, 'Frances Arnold', is a person's name. The distractors ('Marie Curie', 'Max Planck', 'Niels Bohr') are also names of notable scientists and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã sáng lập các tổ chức và tham gia vào các sự kiện?
A. Nelson Mandela
B. Marie Curie
C. Charles Louis Alphonse Laveran
D. Martin Luther King Jr.","C","2","3","The rephrased question asks for a single person ('Ai là người') who founded organizations and participated in events, matching the Cypher query's intent to return a person's name. The correct answer is 'Charles Louis Alphonse Laveran'. The distractors (Nelson Mandela, Marie Curie, Martin Luther King Jr.) are famous individuals, relevant to Nobel context, and are confirmed not to be in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là người đã tham gia các sự kiện, đồng thời là người sáng lập một tổ chức?
A. Marie Curie
B. Elihu Root
C. Nelson Mandela
D. Linus Pauling","B","1","3","The rephrased question asks for a person's name who both participated in events and founded an organization, matching the Cypher query `RETURN p.name`. The correct answer is 'Elihu Root'. The distractors are other famous individuals (person names) and are explicitly not present in the provided list of disallowed options.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người đã tham gia Thế chiến II và có công trình khoa học nổi bật là ai?
A. Werner Heisenberg
B. James Franck
C. Enrico Fermi
D. J. Robert Oppenheimer","B","1","2","The rephrased question asks for a person who participated in World War II and developed notable scientific work. The correct answer 'James Franck' is a person's name. The distractors 'Werner Heisenberg', 'Enrico Fermi', and 'J. Robert Oppenheimer' are other famous scientists (person's names) and are not present in the provided database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Tổ chức nào đã tham gia vào công tác bảo vệ quyền con người và phát triển các hoạt động đáng chú ý trong lĩnh vực dân chủ hóa, đồng thời được vinh danh bằng một giải thưởng danh giá?
A. Center for Civil Liberties
B. Médecins Sans Frontières
C. Amnesty International
D. International Committee of the Red Cross","A","0","2","The original question and Cypher query imply finding a person and a notable work associated with an event. However, the correct answer is 'Center for Civil Liberties', which is an organization. To reconcile this, the rephrased question focuses on an organization that participated in human rights and democratization work, and was honored with a prestigious award (referring to the Nobel Peace Prize). The question asks for an organization's name, which matches the type of the correct answer. The distractors are also names of organizations, are well-known, and are not present in the forbidden list from the database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia sự kiện 'Hội nghị Y khoa Quốc tế' và phát triển những công trình khoa học đáng chú ý?
A. Marie Curie
B. Albert Einstein
C. Burton Richter
D. Niels Bohr","C","2","2","The rephrased question asks for a person who participated in 'International Medical Congress' and developed notable works. The answer is a person's name (Burton Richter). The distractors are also person's names (Marie Curie, Albert Einstein, Niels Bohr) and are not in the forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Nhân vật nào đã vừa là người sáng lập một tổ chức, vừa là người tham gia các sự kiện?
A. Marie Curie
B. Alfred Nobel
C. Albert Schweitzer
D. Nelson Mandela","C","2","3","The rephrased question asks for a single person ('Nhân vật nào') who both founded an organization and participated in events, based on the Cypher query returning `p.name`. The correct answer is 'Albert Schweitzer'. The distractors (Marie Curie, Alfred Nobel, Nelson Mandela) are all names of notable individuals, consistent with the expected data type, and are explicitly verified NOT to be in the provided forbidden list from the database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Nhân vật nào đã sáng lập một tổ chức và đồng thời tham gia vào một sự kiện?
A. Nelson Mandela
B. Abiy Ahmed
C. Malala Yousafzai
D. Martin Luther King Jr.","B","1","3","The rephrased question asks for a Person's name who founded an organization and participated in an event, derived from the Cypher query returning p.name. The correct answer is 'Abiy Ahmed' (a person's name). The distractors are also names of people (Nobel laureates) and are not present in the forbidden database results list, adhering to the 'same type' and 'not in forbidden list' rules.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là nhân vật đã sáng lập một tổ chức và đồng thời tham gia vào một sự kiện?
A. Malala Yousafzai
B. Nelson Mandela
C. María Corina Machado
D. Martin Luther King Jr.","C","2","3","The question rephrased asks about a person who founded an organization and participated in an event. The correct answer is 'María Corina Machado' (person's name). The distractors are also person's names and are not present in the provided database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là người đã tham gia Thế chiến thứ hai và phát triển những công trình khoa học nổi bật?
A. Marie Curie
B. Albert Einstein
C. Georges Charpak
D. Niels Bohr","C","2","2","The rephrased question asks about a person who participated in 'World War II' and developed notable works, focusing on a single individual. The correct answer 'Georges Charpak' is a person's name. The distractors (Marie Curie, Albert Einstein, Niels Bohr) are also names of famous scientists, are of the same data type (person's name), and are confirmed not to be in the provided forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người từng tham gia sự kiện 'World War II' và được biết đến với những công trình nổi bật của mình là ai?
A. Marie Curie
B. Nelson Mandela
C. Alfonso García Robles
D. Linus Pauling","C","2","2","The rephrased question asks about a person who participated in 'World War II' and developed notable works (type: p.name). The correct answer 'Alfonso García Robles' is a person's name. The distractors (Marie Curie, Nelson Mandela, Linus Pauling) are also names of notable individuals, are of the same type as the correct answer, and are not present in the provided forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là nhân vật đã thành lập một tổ chức và đồng thời góp mặt trong một sự kiện?
A. Marie Curie
B. Albert Einstein
C. Charles Louis Alphonse Laveran
D. Alfred Nobel","C","2","3","The question has been rephrased to ask about a person who founded an organization and participated in an event. The correct answer is a person's name (Charles Louis Alphonse Laveran). The distractors are also names of notable people (Nobel laureates or relevant figures) and are not present in the forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người nào đã có công sáng lập tổ chức và đồng thời tham gia vào các sự kiện?
A. Lech Wałęsa
B. Nelson Mandela
C. Martin Luther King Jr.
D. Malala Yousafzai","A","0","3","The original question 'Những người nào đã thành lập các tổ chức mà họ đã tham gia vào các sự kiện?' asks for a person who founded an organization and participated in events. The Cypher query `MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name` confirms we are looking for a 'Person's name'. The rephrased question 'Người nào đã có công sáng lập tổ chức và đồng thời tham gia vào các sự kiện?' maintains the same meaning, is singular, and asks for a person. The correct answer is 'Lech Wałęsa'. The distractors 'Nelson Mandela', 'Martin Luther King Jr.', and 'Malala Yousafzai' are all famous individuals (Persons), matching the required data type, and have been verified not to be in the list of disallowed names from the database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người đã tham gia sự kiện 'Thế chiến thứ nhất' và phát triển công trình đáng chú ý là ai?
A. Marie Curie
B. Albert Einstein
C. Charles Hard Townes
D. Niels Bohr","C","2","2","The rephrased question asks for a Person's name who participated in 'World War I' and developed a notable work. The correct answer is 'Charles Hard Townes'. The distractors are other famous Nobel laureates (Marie Curie, Albert Einstein, Niels Bohr) who are of the same type (Person's name) and are explicitly confirmed not to be present in the provided database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã tham gia sự kiện 'World War II' và phát triển một công trình nổi bật là ai?
A. Marie Curie
B. Frances Arnold
C. Albert Einstein
D. Niels Bohr","B","1","2","The original question asking for 'people' who participated in 'World War II' and developed 'works' has been rephrased into a singular question asking for 'a person' by name: 'Người đã tham gia sự kiện 'World War II' và phát triển một công trình nổi bật là ai?'. The Cypher query returns p.name (person's name) and nw.name (notable work's name), and the provided correct answer 'Frances Arnold' is a person's name. Therefore, all options must be names of people. 'Frances Arnold' is set as the correct answer. Three distractor names ('Marie Curie', 'Albert Einstein', 'Niels Bohr') were chosen, ensuring they are not present in the provided list of forbidden database results and are appropriate as names of notable individuals/scientists. The factual inconsistency regarding Frances Arnold's participation in WWII is maintained as per the strict instruction to use the provided correct answer for the given question prompt.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là nhân vật đã vừa tham gia một sự kiện quan trọng, vừa phát triển một công trình đáng chú ý?
A. Marie Curie
B. Albert Einstein
C. Martin Luther King Jr.
D. Nelson Mandela","C","2","2","The rephrased question asks for a person (Person's name) who both participated in an event and developed a notable work. The correct answer is 'Martin Luther King Jr.'. The distractors are also names of notable individuals (Nobel laureates/famous figures) and are not present in the provided database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã tham gia sự kiện ""Triển lãm quốc tế 1900"" và phát triển những công trình đáng chú ý là ai?
A. Albert Einstein
B. Arieh Warshel
C. Marie Curie
D. Niels Bohr","B","1","2","The rephrased question asks about a person who participated in an event ('Triển lãm quốc tế 1900') and developed notable works. The Cypher query returns `p.name`, so the answer type is a person's name. The correct answer 'Arieh Warshel' is a person's name. The distractors are also names of notable scientists and are not present in the forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Nhân vật nào đã đồng thời sáng lập một tổ chức và tham gia vào một sự kiện quan trọng?
A. Charles Louis Alphonse Laveran
B. Marie Curie
C. Alfred Nobel
D. Martin Luther King Jr.","A","0","3","The rephrased question asks for a Person who founded an organization and participated in an event, corresponding to `p.name` in the Cypher query. The correct answer is 'Charles Louis Alphonse Laveran' (a person's name). The distractors 'Marie Curie', 'Alfred Nobel', and 'Martin Luther King Jr.' are also person's names and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người nào đã tham gia vào một sự kiện và đồng thời phát triển một công trình đáng chú ý?
A. Rigoberta Menchú Tum
B. Malala Yousafzai
C. Muhammad Yunus
D. Alfonso García Robles","D","3","2","The question is rephrased to ask about a single person ('Người nào') who participated in an event and developed notable work, aligning with the Cypher query returning `p.name`. The correct answer 'Alfonso García Robles' is a person's name. The distractors (Rigoberta Menchú Tum, Malala Yousafzai, Muhammad Yunus) are also names of people (Nobel laureates) and have been verified not to be present in the provided list of database results to be excluded.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã tham gia một sự kiện và đồng thời phát triển các công trình nổi bật là ai?
A. Marie Curie
B. James Meade
C. Albert Einstein
D. Niels Bohr","B","1","2","The rephrased question asks for a person's name who participated in an event and developed notable works. The correct answer is 'James Meade'. The distractors are 'Marie Curie', 'Albert Einstein', and 'Niels Bohr', all of which are names of notable people (many of whom are Nobel laureates) and are NOT present in the provided list of forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã tham gia các sự kiện và đồng thời phát triển các công trình đáng chú ý là ai?
A. Marie Curie
B. Linus Pauling
C. Gerhard Ertl
D. Roger Penrose","C","2","2","The rephrased question asks for a person's name who participated in events and developed notable works, maintaining the original intent but in a singular form. The correct answer 'Gerhard Ertl' is a person's name. The distractors 'Marie Curie', 'Linus Pauling', and 'Roger Penrose' are also names of notable individuals (mostly Nobel laureates or famous scientists) and are confirmed not to be in the database's disallowed list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Tổ chức nào đã tham gia vào quá trình đối thoại quốc gia tại Tunisia, giúp xây dựng nền dân chủ đa nguyên và được trao Giải Nobel Hòa bình?
A. Doctors Without Borders
B. International Committee of the Red Cross
C. Tunisian National Dialogue Quartet
D. Amnesty International","C","2","2","The original question and Cypher query are about a 'Person' participating in an 'Event' and developing a 'Notable_Work'. However, the provided 'Correct Answer' is 'Tunisian National Dialogue Quartet', which is an 'Organization'. To resolve this inconsistency, the question has been rephrased to ask about an 'Organization' that participated in a specific event (the Tunisian national dialogue process) for which it received the Nobel Peace Prize, directly leading to the provided correct answer. The question is singular and naturally phrased in Vietnamese. All options are organizations and none of the distracters are from the forbidden database list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia sự kiện ""Open Source Conference"" và đồng thời phát triển các công trình khoa học?
A. Cyril Norman Hinshelwood
B. Marie Curie
C. Albert Einstein
D. Linus Pauling","A","0","2","The rephrased question asks for a person who participated in the 'Open Source Conference' event and developed notable works. The correct answer 'Cyril Norman Hinshelwood' is a person's name. The distractors (Marie Curie, Albert Einstein, Linus Pauling) are also famous scientists' names and are not present in the forbidden database list, matching the required type.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Nhân vật nào đã vừa tham gia một sự kiện, vừa là người sáng lập một tổ chức?
A. Nelson Mandela
B. María Corina Machado
C. Martin Luther King Jr.
D. Malala Yousafzai","B","1","3","The rephrased question asks about a person who both participated in an event and founded an organization. The correct answer 'María Corina Machado' is a person's name. The distractors 'Nelson Mandela', 'Martin Luther King Jr.', and 'Malala Yousafzai' are also names of people, are of similar profile (activists/leaders), and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Người nào vừa là nhà sáng lập một tổ chức, vừa là người tham gia một sự kiện?
A. Marie Curie
B. Joseph Murray
C. Albert Einstein
D. Martin Luther King Jr.","B","1","3","The rephrased question asks about a person who both founded an organization and participated in an event. The correct answer is a person's name ('Joseph Murray'). The distractors are other famous people's names, which are of the same type as the correct answer and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Tổ chức đã tham gia sự kiện ""Chuyến bay đầu tiên lên Mặt Trăng"" và phát triển công trình ""Apollo 11"" là tổ chức nào?
A. United Nations
B. International Committee of the Red Cross
C. Médecins Sans Frontières
D. Amnesty International","A","0","2","The question has been rephrased from asking for 'people' to asking for an 'organization' to match the type of the correct answer, 'United Nations'. The specific event and notable work from the original question ('Chuyến bay đầu tiên lên Mặt Trăng', 'Apollo 11') have been retained, despite being factually unrelated to the correct answer, as per the instruction to keep the original content. The distractors are other organizations and are not present in the provided forbidden list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Nhà khoa học nào đã tham gia sự kiện The World's Fair và được biết đến với công trình phát triển của mình?
A. Marie Curie
B. Albert Einstein
C. Jack Steinberger
D. Niels Bohr","C","2","2","The question has been rephrased to ask about a person (scientist) who participated in 'The World's Fair' and developed notable work, focusing on a single individual. The correct answer is 'Jack Steinberger' (a person). The distractors are also names of famous scientists/Nobel laureates (Marie Curie, Albert Einstein, Niels Bohr) and are NOT present in the provided database results (forbidden list).","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người nào đã từng tham gia Lễ trao giải Nobel và nổi tiếng với công trình phát triển về cơ học lượng tử?
A. Max Planck
B. Niels Bohr
C. Erwin Schrödinger
D. Werner Heisenberg","C","2","2","The original question asks about notable works developed by people who participated in the Nobel Prize Ceremony. The Cypher query returns `p.name` (person's name) and `nw.name` (notable work's name). The correct answer is specified as 'Erwin Schrödinger', which is a person's name. Therefore, the rephrased question must ask about a person, specifically one associated with the Nobel ceremony and notable work. The rephrased question 'Người nào đã từng tham gia Lễ trao giải Nobel và nổi tiếng với công trình phát triển về cơ học lượng tử?' (Who participated in the Nobel Prize Ceremony and is famous for developing work in quantum mechanics?) asks for a person, is singular, and aligns with the expertise of Erwin Schrödinger. The distractors (Max Planck, Niels Bohr, Werner Heisenberg) are all famous physicists/scientists, are of the same type (person's name), and are not present in the provided forbidden list of database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã sáng lập một tổ chức và đồng thời tham gia vào các sự kiện là ai?
A. Marie Curie
B. Nelson Mandela
C. Menachem Begin
D. Martin Luther King Jr.","C","2","3","The rephrased question asks for the name of a person who both founded an organization and participated in events. The correct answer 'Menachem Begin' is a person's name. The distractors are also names of notable individuals (Nobel laureates) and are confirmed not to be present in the provided forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
